,Retail_Product_Level1Name,Retail_Product_Color,Retail_Product_Size,Retail_Product_Style,Retail_Product_Name,Retail_Product_SKU,Retail_SOHQTY,Retail_CCQTY,_merge,Diff,Unders
4597,OTHER,OTHER,OTHER,OTHER,OTHER,9583810005,0,3,right_only,3,0
4598,OTHER,OTHER,OTHER,OTHER,OTHER,9583820001,0,1,right_only,1,0
4599,OTHER,OTHER,OTHER,OTHER,OTHER,9583820002,0,3,right_only,3,0
4600,OTHER,OTHER,OTHER,OTHER,OTHER,9583820003,0,1,right_only,1,0
4601,OTHER,OTHER,OTHER,OTHER,OTHER,9583820004,0,2,right_only,2,0
4602,OTHER,OTHER,OTHER,OTHER,OTHER,9583820005,0,1,right_only,1,0
4603,OTHER,OTHER,OTHER,OTHER,OTHER,9583950002,0,1,right_only,1,0
4604,OTHER,OTHER,OTHER,OTHER,OTHER,9583950004,0,1,right_only,1,0
4605,OTHER,OTHER,OTHER,OTHER,OTHER,9583950005,0,1,right_only,1,0
4606,OTHER,OTHER,OTHER,OTHER,OTHER,9583980002,0,1,right_only,1,0
4607,OTHER,OTHER,OTHER,OTHER,OTHER,9584090001,0,1,right_only,1,0
4608,OTHER,OTHER,OTHER,OTHER,OTHER,9584640007,0,1,right_only,1,0
4609,OTHER,OTHER,OTHER,OTHER,OTHER,9584640009,0,1,right_only,1,0
4610,OTHER,OTHER,OTHER,OTHER,OTHER,9584640010,0,1,right_only,1,0
4611,OTHER,OTHER,OTHER,OTHER,OTHER,9584680001,0,1,right_only,1,0
4612,OTHER,OTHER,OTHER,OTHER,OTHER,9584680002,0,1,right_only,1,0
4613,OTHER,OTHER,OTHER,OTHER,OTHER,9584680005,0,2,right_only,2,0
4614,OTHER,OTHER,OTHER,OTHER,OTHER,9584760001,0,6,right_only,6,0
4615,OTHER,OTHER,OTHER,OTHER,OTHER,9584760002,0,4,right_only,4,0
4616,OTHER,OTHER,OTHER,OTHER,OTHER,9584760003,0,6,right_only,6,0
4617,OTHER,OTHER,OTHER,OTHER,OTHER,9584760004,0,6,right_only,6,0
4618,OTHER,OTHER,OTHER,OTHER,OTHER,9584760005,0,2,right_only,2,0
4619,OTHER,OTHER,OTHER,OTHER,OTHER,9584780001,0,3,right_only,3,0
4620,OTHER,OTHER,OTHER,OTHER,OTHER,9584780002,0,5,right_only,5,0
4621,OTHER,OTHER,OTHER,OTHER,OTHER,9584780003,0,4,right_only,4,0
4622,OTHER,OTHER,OTHER,OTHER,OTHER,9584780004,0,1,right_only,1,0
4623,OTHER,OTHER,OTHER,OTHER,OTHER,9584780005,0,2,right_only,2,0
4624,OTHER,OTHER,OTHER,OTHER,OTHER,9585120002,0,1,right_only,1,0
4625,OTHER,OTHER,OTHER,OTHER,OTHER,9585120003,0,1,right_only,1,0
4626,OTHER,OTHER,OTHER,OTHER,OTHER,9585120004,0,1,right_only,1,0
4627,OTHER,OTHER,OTHER,OTHER,OTHER,9585270001,0,2,right_only,2,0
4628,OTHER,OTHER,OTHER,OTHER,OTHER,9585270002,0,2,right_only,2,0
4629,OTHER,OTHER,OTHER,OTHER,OTHER,9585270005,0,1,right_only,1,0
4630,OTHER,OTHER,OTHER,OTHER,OTHER,9585290002,0,1,right_only,1,0
4631,OTHER,OTHER,OTHER,OTHER,OTHER,9585290003,0,1,right_only,1,0
4632,OTHER,OTHER,OTHER,OTHER,OTHER,9585290005,0,1,right_only,1,0
4633,OTHER,OTHER,OTHER,OTHER,OTHER,9585350001,0,1,right_only,1,0
4634,OTHER,OTHER,OTHER,OTHER,OTHER,9585350002,0,2,right_only,2,0
4635,OTHER,OTHER,OTHER,OTHER,OTHER,9585350005,0,1,right_only,1,0
4636,OTHER,OTHER,OTHER,OTHER,OTHER,9585620002,0,3,right_only,3,0
4637,OTHER,OTHER,OTHER,OTHER,OTHER,9585620003,0,1,right_only,1,0
4638,OTHER,OTHER,OTHER,OTHER,OTHER,9585620004,0,1,right_only,1,0
4639,OTHER,OTHER,OTHER,OTHER,OTHER,9585620005,0,1,right_only,1,0
4640,OTHER,OTHER,OTHER,OTHER,OTHER,9585870000,0,1,right_only,1,0
4641,OTHER,OTHER,OTHER,OTHER,OTHER,9585970000,0,6,right_only,6,0
4642,OTHER,OTHER,OTHER,OTHER,OTHER,9586720001,0,2,right_only,2,0
4643,OTHER,OTHER,OTHER,OTHER,OTHER,9586720002,0,2,right_only,2,0
4644,OTHER,OTHER,OTHER,OTHER,OTHER,9586720003,0,1,right_only,1,0
4645,OTHER,OTHER,OTHER,OTHER,OTHER,9586790001,0,1,right_only,1,0
4646,OTHER,OTHER,OTHER,OTHER,OTHER,9586820006,0,2,right_only,2,0
4647,OTHER,OTHER,OTHER,OTHER,OTHER,9586820007,0,1,right_only,1,0
4648,OTHER,OTHER,OTHER,OTHER,OTHER,9587810001,0,2,right_only,2,0
4649,OTHER,OTHER,OTHER,OTHER,OTHER,9587810002,0,1,right_only,1,0
4650,OTHER,OTHER,OTHER,OTHER,OTHER,9587810003,0,3,right_only,3,0
4651,OTHER,OTHER,OTHER,OTHER,OTHER,9587810004,0,2,right_only,2,0
4652,OTHER,OTHER,OTHER,OTHER,OTHER,9587940001,0,1,right_only,1,0
4653,OTHER,OTHER,OTHER,OTHER,OTHER,9587940002,0,1,right_only,1,0
4654,OTHER,OTHER,OTHER,OTHER,OTHER,9587940003,0,2,right_only,2,0
4655,OTHER,OTHER,OTHER,OTHER,OTHER,9587940004,0,2,right_only,2,0
4656,OTHER,OTHER,OTHER,OTHER,OTHER,9587960001,0,1,right_only,1,0
4657,OTHER,OTHER,OTHER,OTHER,OTHER,9587960002,0,1,right_only,1,0
4658,OTHER,OTHER,OTHER,OTHER,OTHER,9588880002,0,2,right_only,2,0
4659,OTHER,OTHER,OTHER,OTHER,OTHER,9588880004,0,3,right_only,3,0
4660,OTHER,OTHER,OTHER,OTHER,OTHER,9588880006,0,2,right_only,2,0
4661,OTHER,OTHER,OTHER,OTHER,OTHER,9589320001,0,4,right_only,4,0
4662,OTHER,OTHER,OTHER,OTHER,OTHER,9589320002,0,3,right_only,3,0
4663,OTHER,OTHER,OTHER,OTHER,OTHER,9589320003,0,3,right_only,3,0
4664,OTHER,OTHER,OTHER,OTHER,OTHER,9589320004,0,2,right_only,2,0
4665,OTHER,OTHER,OTHER,OTHER,OTHER,9590110002,0,1,right_only,1,0
4666,OTHER,OTHER,OTHER,OTHER,OTHER,9590290004,0,1,right_only,1,0
4667,OTHER,OTHER,OTHER,OTHER,OTHER,9591180001,0,1,right_only,1,0
4668,OTHER,OTHER,OTHER,OTHER,OTHER,9591180002,0,4,right_only,4,0
4669,OTHER,OTHER,OTHER,OTHER,OTHER,9591180003,0,1,right_only,1,0
4670,OTHER,OTHER,OTHER,OTHER,OTHER,9591180004,0,1,right_only,1,0
4671,OTHER,OTHER,OTHER,OTHER,OTHER,9591370001,0,3,right_only,3,0
4672,OTHER,OTHER,OTHER,OTHER,OTHER,9591370003,0,2,right_only,2,0
4673,OTHER,OTHER,OTHER,OTHER,OTHER,9591400001,0,1,right_only,1,0
4674,OTHER,OTHER,OTHER,OTHER,OTHER,9591400003,0,1,right_only,1,0
4675,OTHER,OTHER,OTHER,OTHER,OTHER,9591420002,0,1,right_only,1,0
4676,OTHER,OTHER,OTHER,OTHER,OTHER,9591430001,0,4,right_only,4,0
4677,OTHER,OTHER,OTHER,OTHER,OTHER,9591430002,0,2,right_only,2,0
4678,OTHER,OTHER,OTHER,OTHER,OTHER,9591430003,0,2,right_only,2,0
4679,OTHER,OTHER,OTHER,OTHER,OTHER,9591430004,0,2,right_only,2,0
4680,OTHER,OTHER,OTHER,OTHER,OTHER,9591480001,0,3,right_only,3,0
4681,OTHER,OTHER,OTHER,OTHER,OTHER,9591480002,0,4,right_only,4,0
4682,OTHER,OTHER,OTHER,OTHER,OTHER,9591480003,0,1,right_only,1,0
4683,OTHER,OTHER,OTHER,OTHER,OTHER,9591480004,0,3,right_only,3,0
4684,OTHER,OTHER,OTHER,OTHER,OTHER,9591490001,0,1,right_only,1,0
4685,OTHER,OTHER,OTHER,OTHER,OTHER,9591490002,0,1,right_only,1,0
4686,OTHER,OTHER,OTHER,OTHER,OTHER,9591490003,0,2,right_only,2,0
4687,OTHER,OTHER,OTHER,OTHER,OTHER,9591510001,0,3,right_only,3,0
4688,OTHER,OTHER,OTHER,OTHER,OTHER,9591510002,0,2,right_only,2,0
4689,OTHER,OTHER,OTHER,OTHER,OTHER,9591510003,0,1,right_only,1,0
4690,OTHER,OTHER,OTHER,OTHER,OTHER,9591510004,0,2,right_only,2,0
4691,OTHER,OTHER,OTHER,OTHER,OTHER,9591580000,0,1,right_only,1,0
4692,OTHER,OTHER,OTHER,OTHER,OTHER,9591600000,0,2,right_only,2,0
4693,OTHER,OTHER,OTHER,OTHER,OTHER,9592170001,0,1,right_only,1,0
4694,OTHER,OTHER,OTHER,OTHER,OTHER,9592170002,0,5,right_only,5,0
4695,OTHER,OTHER,OTHER,OTHER,OTHER,9592170003,0,5,right_only,5,0
4696,OTHER,OTHER,OTHER,OTHER,OTHER,9592170004,0,7,right_only,7,0
4697,OTHER,OTHER,OTHER,OTHER,OTHER,9592180001,0,1,right_only,1,0
4698,OTHER,OTHER,OTHER,OTHER,OTHER,9592180003,0,3,right_only,3,0
4699,OTHER,OTHER,OTHER,OTHER,OTHER,9592190002,0,1,right_only,1,0
4700,OTHER,OTHER,OTHER,OTHER,OTHER,9592840007,0,1,right_only,1,0
4701,OTHER,OTHER,OTHER,OTHER,OTHER,9592840008,0,2,right_only,2,0
4702,OTHER,OTHER,OTHER,OTHER,OTHER,9593620002,0,1,right_only,1,0
4703,OTHER,OTHER,OTHER,OTHER,OTHER,9593620003,0,2,right_only,2,0
4704,OTHER,OTHER,OTHER,OTHER,OTHER,9593630002,0,1,right_only,1,0
4705,OTHER,OTHER,OTHER,OTHER,OTHER,9595470000,0,2,right_only,2,0
4706,OTHER,OTHER,OTHER,OTHER,OTHER,9597160004,0,1,right_only,1,0
4707,OTHER,OTHER,OTHER,OTHER,OTHER,9599030001,0,1,right_only,1,0
4708,OTHER,OTHER,OTHER,OTHER,OTHER,9599030002,0,1,right_only,1,0
4709,OTHER,OTHER,OTHER,OTHER,OTHER,9618370002,0,1,right_only,1,0
4710,OTHER,OTHER,OTHER,OTHER,OTHER,9621030003,0,1,right_only,1,0
4711,OTHER,OTHER,OTHER,OTHER,OTHER,9621040001,0,1,right_only,1,0
4712,OTHER,OTHER,OTHER,OTHER,OTHER,9621040002,0,1,right_only,1,0
4713,OTHER,OTHER,OTHER,OTHER,OTHER,9621120002,0,1,right_only,1,0
4714,OTHER,OTHER,OTHER,OTHER,OTHER,9621120004,0,1,right_only,1,0
4715,OTHER,OTHER,OTHER,OTHER,OTHER,9621120005,0,1,right_only,1,0
4716,OTHER,OTHER,OTHER,OTHER,OTHER,9621200003,0,1,right_only,1,0
4717,OTHER,OTHER,OTHER,OTHER,OTHER,9621200005,0,2,right_only,2,0
4718,OTHER,OTHER,OTHER,OTHER,OTHER,9621210003,0,1,right_only,1,0
4719,OTHER,OTHER,OTHER,OTHER,OTHER,9621210005,0,1,right_only,1,0
4720,OTHER,OTHER,OTHER,OTHER,OTHER,9621760005,0,1,right_only,1,0
4721,OTHER,OTHER,OTHER,OTHER,OTHER,9622710001,0,3,right_only,3,0
4722,OTHER,OTHER,OTHER,OTHER,OTHER,9622710002,0,2,right_only,2,0
4723,OTHER,OTHER,OTHER,OTHER,OTHER,9622710003,0,2,right_only,2,0
4724,OTHER,OTHER,OTHER,OTHER,OTHER,9622710004,0,3,right_only,3,0
4725,OTHER,OTHER,OTHER,OTHER,OTHER,9624200001,0,2,right_only,2,0
4726,OTHER,OTHER,OTHER,OTHER,OTHER,9624200002,0,3,right_only,3,0
4727,OTHER,OTHER,OTHER,OTHER,OTHER,9624200003,0,2,right_only,2,0
4728,OTHER,OTHER,OTHER,OTHER,OTHER,9624200004,0,2,right_only,2,0
4729,OTHER,OTHER,OTHER,OTHER,OTHER,9624240001,0,2,right_only,2,0
4730,OTHER,OTHER,OTHER,OTHER,OTHER,9624240002,0,2,right_only,2,0
4731,OTHER,OTHER,OTHER,OTHER,OTHER,9624240003,0,3,right_only,3,0
4732,OTHER,OTHER,OTHER,OTHER,OTHER,9624240004,0,2,right_only,2,0
4733,OTHER,OTHER,OTHER,OTHER,OTHER,9624240005,0,1,right_only,1,0
4734,OTHER,OTHER,OTHER,OTHER,OTHER,9624240006,0,1,right_only,1,0
4735,OTHER,OTHER,OTHER,OTHER,OTHER,9624240007,0,1,right_only,1,0
4736,OTHER,OTHER,OTHER,OTHER,OTHER,9624260001,0,4,right_only,4,0
4737,OTHER,OTHER,OTHER,OTHER,OTHER,9624260002,0,3,right_only,3,0
4738,OTHER,OTHER,OTHER,OTHER,OTHER,9624260003,0,2,right_only,2,0
4739,OTHER,OTHER,OTHER,OTHER,OTHER,9624260004,0,3,right_only,3,0
4740,OTHER,OTHER,OTHER,OTHER,OTHER,9624280001,0,2,right_only,2,0
4741,OTHER,OTHER,OTHER,OTHER,OTHER,9624280002,0,2,right_only,2,0
4742,OTHER,OTHER,OTHER,OTHER,OTHER,9624280003,0,1,right_only,1,0
4743,OTHER,OTHER,OTHER,OTHER,OTHER,9624280004,0,1,right_only,1,0
4744,OTHER,OTHER,OTHER,OTHER,OTHER,9624750001,0,4,right_only,4,0
4745,OTHER,OTHER,OTHER,OTHER,OTHER,9624750002,0,1,right_only,1,0
4746,OTHER,OTHER,OTHER,OTHER,OTHER,9624750003,0,1,right_only,1,0
4747,OTHER,OTHER,OTHER,OTHER,OTHER,9625440001,0,1,right_only,1,0
4748,OTHER,OTHER,OTHER,OTHER,OTHER,9625440003,0,1,right_only,1,0
4749,OTHER,OTHER,OTHER,OTHER,OTHER,9625440004,0,1,right_only,1,0
4750,OTHER,OTHER,OTHER,OTHER,OTHER,9625440006,0,1,right_only,1,0
4751,OTHER,OTHER,OTHER,OTHER,OTHER,9625530002,0,1,right_only,1,0
4752,OTHER,OTHER,OTHER,OTHER,OTHER,9625700002,0,1,right_only,1,0
4753,OTHER,OTHER,OTHER,OTHER,OTHER,9625790001,0,1,right_only,1,0
4754,OTHER,OTHER,OTHER,OTHER,OTHER,9625790003,0,3,right_only,3,0
4755,OTHER,OTHER,OTHER,OTHER,OTHER,9625790004,0,3,right_only,3,0
4756,OTHER,OTHER,OTHER,OTHER,OTHER,9625880002,0,1,right_only,1,0
4757,OTHER,OTHER,OTHER,OTHER,OTHER,9625880003,0,1,right_only,1,0
4758,OTHER,OTHER,OTHER,OTHER,OTHER,9625880004,0,1,right_only,1,0
4759,OTHER,OTHER,OTHER,OTHER,OTHER,9625950001,0,1,right_only,1,0
4760,OTHER,OTHER,OTHER,OTHER,OTHER,9625950003,0,2,right_only,2,0
4761,OTHER,OTHER,OTHER,OTHER,OTHER,9625950004,0,1,right_only,1,0
4762,OTHER,OTHER,OTHER,OTHER,OTHER,9626080001,0,1,right_only,1,0
4763,OTHER,OTHER,OTHER,OTHER,OTHER,9626080002,0,1,right_only,1,0
4764,OTHER,OTHER,OTHER,OTHER,OTHER,9626580001,0,1,right_only,1,0
4765,OTHER,OTHER,OTHER,OTHER,OTHER,9626580004,0,2,right_only,2,0
4766,OTHER,OTHER,OTHER,OTHER,OTHER,9626660004,0,1,right_only,1,0
4767,OTHER,OTHER,OTHER,OTHER,OTHER,9626710004,0,1,right_only,1,0
4768,OTHER,OTHER,OTHER,OTHER,OTHER,9626770001,0,1,right_only,1,0
4769,OTHER,OTHER,OTHER,OTHER,OTHER,9626770002,0,1,right_only,1,0
4770,OTHER,OTHER,OTHER,OTHER,OTHER,9626770004,0,1,right_only,1,0
4771,OTHER,OTHER,OTHER,OTHER,OTHER,9626920004,0,1,right_only,1,0
4772,OTHER,OTHER,OTHER,OTHER,OTHER,9627290005,0,2,right_only,2,0
4773,OTHER,OTHER,OTHER,OTHER,OTHER,9627310003,0,1,right_only,1,0
4774,OTHER,OTHER,OTHER,OTHER,OTHER,9628360000,0,1,right_only,1,0
4775,OTHER,OTHER,OTHER,OTHER,OTHER,9629310005,0,1,right_only,1,0
4776,OTHER,OTHER,OTHER,OTHER,OTHER,9629310006,0,1,right_only,1,0
4777,OTHER,OTHER,OTHER,OTHER,OTHER,9629310008,0,1,right_only,1,0
4778,OTHER,OTHER,OTHER,OTHER,OTHER,9629320005,0,2,right_only,2,0
4779,OTHER,OTHER,OTHER,OTHER,OTHER,9629320006,0,1,right_only,1,0
4780,OTHER,OTHER,OTHER,OTHER,OTHER,9629320008,0,2,right_only,2,0
4781,OTHER,OTHER,OTHER,OTHER,OTHER,9629540004,0,1,right_only,1,0
4782,OTHER,OTHER,OTHER,OTHER,OTHER,9630140001,0,2,right_only,2,0
4783,OTHER,OTHER,OTHER,OTHER,OTHER,9630140002,0,1,right_only,1,0
4784,OTHER,OTHER,OTHER,OTHER,OTHER,9630140003,0,1,right_only,1,0
4785,OTHER,OTHER,OTHER,OTHER,OTHER,9630140004,0,1,right_only,1,0
4786,OTHER,OTHER,OTHER,OTHER,OTHER,9630150001,0,2,right_only,2,0
4787,OTHER,OTHER,OTHER,OTHER,OTHER,9630150003,0,2,right_only,2,0
4788,OTHER,OTHER,OTHER,OTHER,OTHER,9630150004,0,1,right_only,1,0
4789,OTHER,OTHER,OTHER,OTHER,OTHER,9630440000,0,1,right_only,1,0
4790,OTHER,OTHER,OTHER,OTHER,OTHER,9630640001,0,2,right_only,2,0
4791,OTHER,OTHER,OTHER,OTHER,OTHER,9630640002,0,2,right_only,2,0
4792,OTHER,OTHER,OTHER,OTHER,OTHER,9630640003,0,2,right_only,2,0
4793,OTHER,OTHER,OTHER,OTHER,OTHER,9630640004,0,1,right_only,1,0
4794,OTHER,OTHER,OTHER,OTHER,OTHER,9630650001,0,1,right_only,1,0
4795,OTHER,OTHER,OTHER,OTHER,OTHER,9630650002,0,1,right_only,1,0
4796,OTHER,OTHER,OTHER,OTHER,OTHER,9630680001,0,2,right_only,2,0
4797,OTHER,OTHER,OTHER,OTHER,OTHER,9630680002,0,2,right_only,2,0
4798,OTHER,OTHER,OTHER,OTHER,OTHER,9630680003,0,2,right_only,2,0
4799,OTHER,OTHER,OTHER,OTHER,OTHER,9630690000,0,2,right_only,2,0
4800,OTHER,OTHER,OTHER,OTHER,OTHER,9630860000,0,1,right_only,1,0
4801,OTHER,OTHER,OTHER,OTHER,OTHER,9631030000,0,2,right_only,2,0
4802,OTHER,OTHER,OTHER,OTHER,OTHER,9631120001,0,2,right_only,2,0
4803,OTHER,OTHER,OTHER,OTHER,OTHER,9631120002,0,2,right_only,2,0
4804,OTHER,OTHER,OTHER,OTHER,OTHER,9631120003,0,2,right_only,2,0
4805,OTHER,OTHER,OTHER,OTHER,OTHER,9631130001,0,1,right_only,1,0
4806,OTHER,OTHER,OTHER,OTHER,OTHER,9631130002,0,1,right_only,1,0
4807,OTHER,OTHER,OTHER,OTHER,OTHER,9631130003,0,1,right_only,1,0
4808,OTHER,OTHER,OTHER,OTHER,OTHER,9631130004,0,2,right_only,2,0
4809,OTHER,OTHER,OTHER,OTHER,OTHER,9631140002,0,1,right_only,1,0
4810,OTHER,OTHER,OTHER,OTHER,OTHER,9631140003,0,2,right_only,2,0
4811,OTHER,OTHER,OTHER,OTHER,OTHER,9631140004,0,1,right_only,1,0
4812,OTHER,OTHER,OTHER,OTHER,OTHER,9631550001,0,3,right_only,3,0
4813,OTHER,OTHER,OTHER,OTHER,OTHER,9631550003,0,3,right_only,3,0
4814,OTHER,OTHER,OTHER,OTHER,OTHER,9631550004,0,3,right_only,3,0
4815,OTHER,OTHER,OTHER,OTHER,OTHER,9632530002,0,3,right_only,3,0
4816,OTHER,OTHER,OTHER,OTHER,OTHER,9632530003,0,1,right_only,1,0
4817,OTHER,OTHER,OTHER,OTHER,OTHER,9632530005,0,2,right_only,2,0
4818,OTHER,OTHER,OTHER,OTHER,OTHER,9632540001,0,1,right_only,1,0
4819,OTHER,OTHER,OTHER,OTHER,OTHER,9632540004,0,1,right_only,1,0
4820,OTHER,OTHER,OTHER,OTHER,OTHER,9632540005,0,1,right_only,1,0
4821,OTHER,OTHER,OTHER,OTHER,OTHER,9636230002,0,2,right_only,2,0
4822,OTHER,OTHER,OTHER,OTHER,OTHER,9636230003,0,2,right_only,2,0
4823,OTHER,OTHER,OTHER,OTHER,OTHER,9636230004,0,1,right_only,1,0
4824,OTHER,OTHER,OTHER,OTHER,OTHER,9636230005,0,2,right_only,2,0
4825,OTHER,OTHER,OTHER,OTHER,OTHER,9636230007,0,1,right_only,1,0
4826,OTHER,OTHER,OTHER,OTHER,OTHER,9636520002,0,2,right_only,2,0
4827,OTHER,OTHER,OTHER,OTHER,OTHER,9636520004,0,1,right_only,1,0
4828,OTHER,OTHER,OTHER,OTHER,OTHER,9636550004,0,1,right_only,1,0
4829,OTHER,OTHER,OTHER,OTHER,OTHER,9636630001,0,1,right_only,1,0
4830,OTHER,OTHER,OTHER,OTHER,OTHER,9636630002,0,2,right_only,2,0
4831,OTHER,OTHER,OTHER,OTHER,OTHER,9636630003,0,1,right_only,1,0
4832,OTHER,OTHER,OTHER,OTHER,OTHER,9636630004,0,1,right_only,1,0
4833,OTHER,OTHER,OTHER,OTHER,OTHER,9636810003,0,1,right_only,1,0
4834,OTHER,OTHER,OTHER,OTHER,OTHER,9638390001,0,2,right_only,2,0
4835,OTHER,OTHER,OTHER,OTHER,OTHER,9638390002,0,2,right_only,2,0
4836,OTHER,OTHER,OTHER,OTHER,OTHER,9638390005,0,2,right_only,2,0
4837,OTHER,OTHER,OTHER,OTHER,OTHER,9638400002,0,2,right_only,2,0
4838,OTHER,OTHER,OTHER,OTHER,OTHER,9638780002,0,3,right_only,3,0
4839,OTHER,OTHER,OTHER,OTHER,OTHER,9638780003,0,1,right_only,1,0
4840,OTHER,OTHER,OTHER,OTHER,OTHER,9638800002,0,1,right_only,1,0
4841,OTHER,OTHER,OTHER,OTHER,OTHER,9638800004,0,1,right_only,1,0
4842,OTHER,OTHER,OTHER,OTHER,OTHER,9640060002,0,1,right_only,1,0
4843,OTHER,OTHER,OTHER,OTHER,OTHER,9640060003,0,1,right_only,1,0
4844,OTHER,OTHER,OTHER,OTHER,OTHER,9640060004,0,1,right_only,1,0
4845,OTHER,OTHER,OTHER,OTHER,OTHER,9640620001,0,3,right_only,3,0
4846,OTHER,OTHER,OTHER,OTHER,OTHER,9640620002,0,3,right_only,3,0
4847,OTHER,OTHER,OTHER,OTHER,OTHER,9640620003,0,2,right_only,2,0
4848,OTHER,OTHER,OTHER,OTHER,OTHER,9640620004,0,2,right_only,2,0
4849,OTHER,OTHER,OTHER,OTHER,OTHER,9640620005,0,2,right_only,2,0
4850,OTHER,OTHER,OTHER,OTHER,OTHER,9640770002,0,1,right_only,1,0
4851,OTHER,OTHER,OTHER,OTHER,OTHER,9640770004,0,1,right_only,1,0
4852,OTHER,OTHER,OTHER,OTHER,OTHER,9640790001,0,1,right_only,1,0
4853,OTHER,OTHER,OTHER,OTHER,OTHER,9640790002,0,1,right_only,1,0
4854,OTHER,OTHER,OTHER,OTHER,OTHER,9640790003,0,2,right_only,2,0
4855,OTHER,OTHER,OTHER,OTHER,OTHER,9640790004,0,1,right_only,1,0
4856,OTHER,OTHER,OTHER,OTHER,OTHER,9640790005,0,1,right_only,1,0
4857,OTHER,OTHER,OTHER,OTHER,OTHER,9640790006,0,2,right_only,2,0
4858,OTHER,OTHER,OTHER,OTHER,OTHER,9640810002,0,1,right_only,1,0
4859,OTHER,OTHER,OTHER,OTHER,OTHER,9640870001,0,1,right_only,1,0
4860,OTHER,OTHER,OTHER,OTHER,OTHER,9640870002,0,2,right_only,2,0
4861,OTHER,OTHER,OTHER,OTHER,OTHER,9640870003,0,1,right_only,1,0
4862,OTHER,OTHER,OTHER,OTHER,OTHER,9640870005,0,1,right_only,1,0
4863,OTHER,OTHER,OTHER,OTHER,OTHER,9641070001,0,1,right_only,1,0
4864,OTHER,OTHER,OTHER,OTHER,OTHER,9641070002,0,2,right_only,2,0
4865,OTHER,OTHER,OTHER,OTHER,OTHER,9641070003,0,3,right_only,3,0
4866,OTHER,OTHER,OTHER,OTHER,OTHER,9641070004,0,1,right_only,1,0
4867,OTHER,OTHER,OTHER,OTHER,OTHER,9641070005,0,1,right_only,1,0
4868,OTHER,OTHER,OTHER,OTHER,OTHER,9641070006,0,1,right_only,1,0
4869,OTHER,OTHER,OTHER,OTHER,OTHER,9641850001,0,3,right_only,3,0
4870,OTHER,OTHER,OTHER,OTHER,OTHER,9641850002,0,2,right_only,2,0
4871,OTHER,OTHER,OTHER,OTHER,OTHER,9641850003,0,4,right_only,4,0
4872,OTHER,OTHER,OTHER,OTHER,OTHER,9641850004,0,1,right_only,1,0
4873,OTHER,OTHER,OTHER,OTHER,OTHER,9641880002,0,1,right_only,1,0
4874,OTHER,OTHER,OTHER,OTHER,OTHER,9642890001,0,1,right_only,1,0
4875,OTHER,OTHER,OTHER,OTHER,OTHER,9642890002,0,1,right_only,1,0
4876,OTHER,OTHER,OTHER,OTHER,OTHER,9642890004,0,1,right_only,1,0
4877,OTHER,OTHER,OTHER,OTHER,OTHER,9643000005,0,1,right_only,1,0
4878,OTHER,OTHER,OTHER,OTHER,OTHER,9643010004,0,1,right_only,1,0
4879,OTHER,OTHER,OTHER,OTHER,OTHER,9644150000,0,2,right_only,2,0
4880,OTHER,OTHER,OTHER,OTHER,OTHER,9644840001,0,2,right_only,2,0
4881,OTHER,OTHER,OTHER,OTHER,OTHER,9644840002,0,2,right_only,2,0
4882,OTHER,OTHER,OTHER,OTHER,OTHER,9644840003,0,2,right_only,2,0
4883,OTHER,OTHER,OTHER,OTHER,OTHER,9644840004,0,3,right_only,3,0
4884,OTHER,OTHER,OTHER,OTHER,OTHER,9644860004,0,3,right_only,3,0
4885,OTHER,OTHER,OTHER,OTHER,OTHER,9644880001,0,3,right_only,3,0
4886,OTHER,OTHER,OTHER,OTHER,OTHER,9644880002,0,3,right_only,3,0
4887,OTHER,OTHER,OTHER,OTHER,OTHER,9644880003,0,2,right_only,2,0
4888,OTHER,OTHER,OTHER,OTHER,OTHER,9644880004,0,4,right_only,4,0
4889,OTHER,OTHER,OTHER,OTHER,OTHER,9644910001,0,1,right_only,1,0
4890,OTHER,OTHER,OTHER,OTHER,OTHER,9644910003,0,1,right_only,1,0
4891,OTHER,OTHER,OTHER,OTHER,OTHER,9644910004,0,1,right_only,1,0
4892,OTHER,OTHER,OTHER,OTHER,OTHER,9644990001,0,1,right_only,1,0
4893,OTHER,OTHER,OTHER,OTHER,OTHER,9644990002,0,1,right_only,1,0
4894,OTHER,OTHER,OTHER,OTHER,OTHER,9645000003,0,1,right_only,1,0
4895,OTHER,OTHER,OTHER,OTHER,OTHER,9645000004,0,2,right_only,2,0
4896,OTHER,OTHER,OTHER,OTHER,OTHER,9645070001,0,1,right_only,1,0
4897,OTHER,OTHER,OTHER,OTHER,OTHER,9645070002,0,2,right_only,2,0
4898,OTHER,OTHER,OTHER,OTHER,OTHER,9645070003,0,2,right_only,2,0
4899,OTHER,OTHER,OTHER,OTHER,OTHER,9645070004,0,4,right_only,4,0
4900,OTHER,OTHER,OTHER,OTHER,OTHER,9645420001,0,2,right_only,2,0
4901,OTHER,OTHER,OTHER,OTHER,OTHER,9645420002,0,1,right_only,1,0
4902,OTHER,OTHER,OTHER,OTHER,OTHER,9645420003,0,4,right_only,4,0
4903,OTHER,OTHER,OTHER,OTHER,OTHER,9645420004,0,6,right_only,6,0
4904,OTHER,OTHER,OTHER,OTHER,OTHER,9645430004,0,1,right_only,1,0
